Fecha Presentacion;Lote;Fecha Pago;Descripcion;Fecha Origen;Comprobante;Tarjeta;Plan;Cuota;Moneda;Importe
07-nov-17;0;04 Dec 2017;CONS. $  ;04-nov-17;2280;XXXX XXXX XXXX7519;0;0;pesos;792
07-nov-17;186;04 Dec 2017;CONS. $  ;04-nov-17;2282;XXXX XXXX XXXX6471;0;0;pesos;792
07-nov-17;0;04 Dec 2017;CONS. $  ;04-nov-17;2284;XXXX XXXX XXXX7519;0;0;pesos;946
07-nov-17;0;09-nov-17;CONS. $  ;04-nov-17;2285;XXXX XXXX XXXX6019;0;0;pesos;792
07-nov-17;0;04 Dec 2017;CONS. $  ;04-nov-17;2286;XXXX XXXX XXXX9179;0;0;pesos;825
07-nov-17;0;04 Dec 2017;CONS. $  ;04-nov-17;2287;XXXX XXXX XXXX5004;0;0;pesos;792
07-nov-17;0;04 Dec 2017;CONS. $  ;04-nov-17;2288;XXXX XXXX XXXX7223;0;0;pesos;792
07-nov-17;186;04 Dec 2017;CONS. $  ;04-nov-17;2289;XXXX XXXX XXXX4661;0;0;pesos;792
07-nov-17;186;04 Dec 2017;CONS. $  ;04-nov-17;2290;XXXX XXXX XXXX6856;0;0;pesos;1331
07-nov-17;0;04 Dec 2017;CONS. $  ;04-nov-17;2292;XXXX XXXX XXXX3896;0;0;pesos;792
07-nov-17;0;04 Dec 2017;CONS. $  ;04-nov-17;2293;XXXX XXXX XXXX0759;0;0;pesos;792
07-nov-17;0;04 Dec 2017;CONS. $  ;04-nov-17;2294;XXXX XXXX XXXX5423;0;0;pesos;792
07-nov-17;0;04 Dec 2017;CONS. $  ;04-nov-17;2295;XXXX XXXX XXXX3136;0;0;pesos;946
07-nov-17;0;04 Dec 2017;CONS. $  ;04-nov-17;2296;XXXX XXXX XXXX9524;0;0;pesos;792
07-nov-17;0;04 Dec 2017;CONS. $  ;04-nov-17;2297;XXXX XXXX XXXX0013;0;0;pesos;792
07-nov-17;187;04 Dec 2017;CONS. $  ;04-nov-17;2298;XXXX XXXX XXXX5448;0;0;pesos;792
07-nov-17;187;04 Dec 2017;CONS. $  ;04-nov-17;2299;XXXX XXXX XXXX7835;0;0;pesos;792
07-nov-17;187;04 Dec 2017;CONS. $  ;04-nov-17;2300;XXXX XXXX XXXX7835;0;0;pesos;737
07-nov-17;0;04 Dec 2017;CONS. $  ;04-nov-17;2301;XXXX XXXX XXXX2038;0;0;pesos;792
07-nov-17;188;04 Dec 2017;CONS. $  ;04-nov-17;2302;XXXX XXXX XXXX7787;0;0;pesos;792
07-nov-17;0;04 Dec 2017;CONS. $  ;04-nov-17;2303;XXXX XXXX XXXX5017;0;0;pesos;275
07-nov-17;0;04 Dec 2017;CONS. $  ;04-nov-17;2304;XXXX XXXX XXXX7796;0;0;pesos;792
07-nov-17;0;09-nov-17;CONS. $  ;04-nov-17;2305;XXXX XXXX XXXX5146;0;0;pesos;792
07-nov-17;0;04 Dec 2017;CONS. $  ;04-nov-17;2306;XXXX XXXX XXXX1113;0;0;pesos;792
07-nov-17;0;04 Dec 2017;CONS. $  ;05-nov-17;2307;XXXX XXXX XXXX0896;0;0;pesos;792
07-nov-17;0;04 Dec 2017;CONS. $  ;05-nov-17;2308;XXXX XXXX XXXX7316;0;0;pesos;792
07-nov-17;188;04 Dec 2017;CONS. $  ;05-nov-17;2309;XXXX XXXX XXXX6314;0;0;pesos;869
07-nov-17;189;04 Dec 2017;CONS. $  ;05-nov-17;2310;XXXX XXXX XXXX1065;0;0;pesos;869
07-nov-17;0;04 Dec 2017;CONS. $  ;05-nov-17;2311;XXXX XXXX XXXX3408;0;0;pesos;1166
07-nov-17;189;04 Dec 2017;CONS. $  ;05-nov-17;2312;XXXX XXXX XXXX3748;0;0;pesos;792
07-nov-17;0;04 Dec 2017;CONS. $  ;05-nov-17;2313;XXXX XXXX XXXX3992;0;0;pesos;792
07-nov-17;0;04 Dec 2017;CONS. $  ;05-nov-17;2314;XXXX XXXX XXXX8793;0;0;pesos;946
07-nov-17;0;04 Dec 2017;CONS. $  ;05-nov-17;2315;XXXX XXXX XXXX4804;0;0;pesos;792
07-nov-17;0;04 Dec 2017;CONS. $  ;05-nov-17;2316;XXXX XXXX XXXX3948;0;0;pesos;825
07-nov-17;189;04 Dec 2017;CONS. $  ;05-nov-17;2317;XXXX XXXX XXXX6088;0;0;pesos;792
07-nov-17;0;04 Dec 2017;CONS. $  ;05-nov-17;2318;XXXX XXXX XXXX0262;0;0;pesos;792
07-nov-17;189;04 Dec 2017;CONS. $  ;05-nov-17;2319;XXXX XXXX XXXX8342;0;0;pesos;946
